Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2023-12-13,0.0,1.3,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.8,0.0,0.0,0.0,0.0,0.0
2023-12-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,20.0,0.1,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,1.5,0.0,0.0,0.0
2023-12-15,0.0,2.3,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.1,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2023-12-16,0.6,9.7,0.0,4.7,0.0,0.0,0.0,0.0,25.8,2.8,0.0,0.0,15.2,6.3,3.9,0.6,0.0,14.7,0.0,0.0,0.0,0.0,7.7,8.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
2023-12-17,1.5,13.9,0.0,0.0,0.0,0.0,13.7,27.5,18.3,11.6,0.1,0.0,0.0,8.4,0.0,0.0,5.6,0.0,1.3,29.8,6.9,1.1,1.1,0.5,0.0,0.0,0.0,0.0,11.3,15.9,0.0,7.4,57.2,0.5,10.8,0.0,0.0,16.4,11.8,58.5,0.0,1.4,0.0,0.0,6.0,36.6,0.0,5.7,0.6,0.0
2023-12-18,0.0,0.0,0.0,0.0,3.5,0.0,59.0,48.1,0.0,0.0,0.4,0.0,0.0,0.9,0.0,0.0,0.1,0.0,44.4,24.1,51.2,3.5,0.1,0.0,0.0,0.0,0.0,0.0,51.4,60.5,0.0,41.2,0.2,0.0,3.7,0.0,0.4,35.8,70.5,0.0,0.0,0.0,0.0,0.0,43.4,3.8,3.8,6.1,0.1,0.0
2023-12-19,0.0,2.5,0.1,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.4,0.0,9.7,0.2,0.0,0.0
2023-12-20,0.0,0.0,42.8,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.0,2.3,13.3,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.2,2.8,2.8,5.3,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.1,8.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,16.8,0.0,0.0,0.0
2023-12-23,0.0,25.8,10.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.1,1.6,3.7,0.3,0.0,0.0,0.0,0.0,0.1,0.0,8.2,0.1,0.0,0.4,4.0,1.9,0.0,0.1,0.2,9.8,0.2,0.0,0.0,3.0,1.1,0.3,0.0,0.0,0.0,0.3,0.4,17.4,4.8,0.6,0.0,3.3,0.9,0.0,2.2
2023-12-24,0.5,20.9,0.4,14.3,0.0,4.9,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.9,18.0,0.0,27.9,0.0,0.5,0.4,0.1,24.6,15.4,3.9,0.0,19.6,0.0,0.0,1.0,0.0,0.4,0.0,1.6,0.1,16.7,0.3,0.2,0.9,0.1,6.7,0.0,44.8,0.0,0.8,0.0,0.4,0.0,0.0,4.1
2023-12-25,52.0,0.0,0.0,10.8,0.0,0.1,0.0,0.3,10.6,9.4,0.0,0.0,11.7,7.8,27.7,4.4,17.1,0.6,0.1,0.0,0.0,0.0,19.6,31.3,15.1,0.0,11.7,0.4,0.3,0.0,0.0,0.0,1.2,0.0,2.5,0.0,6.3,0.0,0.0,8.3,20.8,23.0,0.0,0.0,0.0,0.6,11.7,5.2,6.2,0.0
2023-12-26,0.0,1.2,0.0,0.0,0.0,2.9,0.0,0.0,4.1,19.1,0.0,3.2,0.0,0.3,0.1,3.4,2.1,0.0,0.0,5.7,0.0,5.2,14.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.2,20.8,6.9,2.5,0.0,6.4,5.5,0.0,25.3,15.1,0.0,0.0,0.0,1.0,4.0,7.5,2.8,11.0,0.2
2023-12-27,0.0,0.7,0.0,0.0,0.0,0.5,2.4,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,9.9,36.8,1.4,0.4,1.1,0.0,3.5,0.0,0.5,0.0,9.0,7.2,0.0,8.4,18.6,0.0,12.0,0.0,4.8,23.0,1.5,3.1,2.5,0.0,0.0,0.0,5.5,20.2,6.4,13.0,0.0,0.0
2023-12-28,0.0,0.0,0.2,0.9,0.0,0.0,34.4,11.1,15.0,0.0,0.0,0.0,1.3,1.2,0.1,0.0,0.5,0.0,11.6,0.0,21.3,3.2,0.0,0.0,2.2,0.0,0.3,0.0,10.4,21.5,0.0,27.9,0.0,0.0,1.3,0.0,0.3,1.7,26.9,0.0,0.1,0.0,0.0,0.0,2.5,0.0,6.5,0.7,2.4,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.4,0.0,2.7,0.7,0.0,0.0,0.8,0.0,9.9,0.1,0.6,1.4,0.0,0.0,1.6,0.0,0.0,0.0,2.3,0.3,0.0,2.6,0.3,0.0,0.2,0.0,2.4,0.0,0.3,0.0,0.0,1.0,0.0,0.0,1.6,3.3,0.4,0.2,0.0,0.0
2023-12-30,0.2,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9,0.0,6.3,0.0,1.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,3.0,0.0,0.0,1.8,0.0,8.5,0.1,0.3,0.0,0.0,0.2,0.0,0.1,2.2,0.0,10.1,2.7,0.0,0.0
2023-12-31,0.0,17.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.3,0.0,0.1,0.2,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.8,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,1.7,0.0
2024-01-01,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,0.0,0.0,3.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.1,0.0,0.0
2024-01-02,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.2,0.1,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,5.3,0.7,0.0,0.0
2024-01-03,0.3,22.6,0.7,0.0,5.6,0.0,0.0,0.0,0.0,1.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.2,0.0,0.0,0.3,0.0,0.0,7.9,0.4,0.4,0.0,9.4,0.0,0.3,0.0
2024-01-04,0.0,22.8,2.8,0.0,0.2,0.8,0.2,1.0,0.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,5.7,0.6,0.3,0.0,0.4,0.0,10.3,0.0,0.1,0.0,0.0,0.0,1.8,0.8,1.2,0.0,14.1,0.0,0.0,0.0
2024-01-05,5.6,18.2,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.6,0.0,30.7,0.0,0.0,0.0,0.0,0.1,17.2,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,9.7,2.0,0.0,0.0,0.0,0.0,0.4,4.3,3.3,0.2,0.0,6.3,0.0,0.0,0.1
2024-01-06,21.9,6.7,0.0,0.2,0.3,0.1,3.1,29.0,42.5,26.0,0.0,0.4,5.9,4.0,0.6,0.0,12.5,0.0,0.1,16.0,0.8,0.5,2.1,3.0,0.6,0.2,0.8,0.7,0.7,15.9,0.0,6.4,21.9,1.1,2.5,0.2,30.3,27.2,0.9,17.2,1.3,16.2,0.0,0.2,2.5,16.6,28.7,11.7,2.0,0.0
2024-01-07,0.0,61.6,11.8,0.0,0.8,0.0,12.0,0.9,5.2,0.0,0.2,2.8,0.6,2.1,0.2,0.0,1.6,0.0,8.3,0.2,21.6,0.1,0.1,0.0,0.0,0.4,0.0,0.8,15.4,6.5,0.6,11.2,0.0,0.1,4.2,0.0,10.3,0.9,21.4,0.0,0.0,0.9,0.0,4.1,14.3,0.0,1.4,6.0,0.1,1.8
2024-01-08,13.7,0.4,0.0,26.5,0.0,5.4,0.0,0.0,0.9,2.3,9.5,0.0,2.2,0.1,4.2,18.1,0.0,8.8,0.1,0.0,0.0,0.0,1.4,32.4,7.7,0.0,15.0,0.0,0.0,0.0,4.0,0.1,0.0,0.4,0.0,19.8,11.2,0.0,0.0,0.0,2.8,5.9,5.2,0.9,0.8,0.0,16.8,0.0,0.0,1.7
2024-01-09,93.2,0.0,0.0,1.9,0.0,0.0,20.4,35.2,14.5,52.1,30.1,4.3,22.8,29.2,12.7,13.7,22.7,10.9,1.1,37.6,11.0,20.1,0.2,25.0,5.9,0.9,0.7,0.0,11.3,29.0,0.0,35.1,24.6,0.0,30.1,1.8,59.8,39.5,13.7,26.4,0.0,19.4,0.0,0.1,12.1,36.7,34.7,58.9,10.1,0.2
2024-01-10,0.0,0.1,0.0,0.0,0.0,0.6,39.6,9.6,0.0,0.0,0.9,3.4,0.4,0.9,1.5,0.0,0.8,0.0,36.3,1.9,44.1,6.1,0.9,0.0,0.0,2.2,0.4,1.0,51.7,23.2,0.0,17.2,0.6,1.0,2.7,0.0,23.9,1.6,54.1,0.1,2.4,0.2,0.0,3.4,37.0,0.1,6.1,1.4,0.6,0.0
2024-01-11,0.0,1.9,4.0,0.0,2.2,0.9,0.0,0.0,1.7,0.0,0.7,1.1,0.3,0.4,0.3,0.0,0.0,0.3,0.1,0.0,0.0,4.4,0.0,0.0,3.7,1.7,2.9,4.4,0.0,0.0,0.9,1.5,0.0,0.0,0.3,0.6,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.2,0.0,14.2,0.0,1.4,0.6
2024-01-12,13.7,15.2,0.0,35.8,0.0,0.0,0.2,1.4,1.9,4.2,1.5,4.1,22.2,20.9,10.5,1.0,17.1,6.1,0.3,5.3,0.0,17.7,0.0,18.8,5.4,1.4,10.2,0.3,0.0,4.6,0.0,0.2,17.7,0.2,10.0,2.4,36.7,7.7,0.0,3.0,0.6,19.4,2.6,0.0,0.1,5.8,4.9,8.3,14.5,2.0
2024-01-13,0.0,2.4,0.0,0.0,0.0,0.0,27.4,3.8,4.9,0.0,0.0,0.6,1.8,1.2,1.3,0.6,0.6,0.0,25.5,1.9,24.1,5.1,0.7,0.0,0.2,0.0,1.0,4.3,19.6,12.0,0.0,12.7,1.2,1.6,3.1,0.0,32.3,15.2,53.7,2.5,0.3,0.0,0.0,5.1,14.8,0.3,0.0,3.2,4.5,0.0
2024-01-14,0.0,3.5,0.0,1.4,0.0,0.7,0.7,0.1,0.6,0.0,0.0,2.8,0.0,0.3,0.0,0.3,1.2,0.0,0.3,0.8,0.8,3.1,0.0,0.0,0.1,1.8,0.0,0.0,2.0,1.3,0.0,2.4,0.0,0.0,0.6,1.0,4.2,0.3,1.1,0.0,0.0,1.6,0.6,7.0,2.5,0.0,0.0,1.8,0.0,0.0
2024-01-15,0.0,0.0,0.0,0.1,0.0,0.7,0.0,4.2,18.6,0.0,0.0,0.0,0.4,0.2,0.0,1.4,2.9,5.2,0.0,4.8,0.0,1.0,0.0,4.1,1.0,0.1,1.5,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,10.3,1.4,2.6,0.0,6.5,0.0,6.5,0.0,0.7
2024-01-16,1.8,0.0,0.0,0.0,0.0,0.0,8.9,6.5,12.2,1.2,2.4,0.0,0.4,0.7,0.0,0.0,0.0,0.1,9.0,3.9,9.8,0.9,0.0,2.1,0.3,0.4,0.0,0.0,11.4,8.6,0.0,7.1,8.4,0.0,1.0,0.0,6.5,5.0,16.7,0.5,0.0,0.0,0.0,0.0,8.7,1.5,0.0,3.5,0.0,0.0
2024-01-17,0.0,0.0,0.0,0.0,1.9,0.1,0.0,0.0,0.0,0.0,4.0,3.4,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,27.8,0.0,0.0,0.0
2024-01-18,0.7,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,1.3,0.8,0.5,4.4,0.1,3.6,0.6,0.0,0.1,0.0,0.3,0.0,2.1,0.1,2.6,1.3,0.0,0.0,0.2,0.0,0.9,0.0,0.0,0.6,0.0,33.0,0.0,0.0,0.0,4.8,3.3,0.0,0.0,0.1,0.0,10.5,0.3,0.3,0.1
2024-01-19,1.1,0.0,0.0,0.0,0.0,0.0,2.4,10.0,2.8,1.5,0.0,1.1,1.6,2.7,0.0,0.0,2.7,0.0,0.0,7.1,1.0,1.9,0.2,0.0,0.4,0.0,0.0,0.0,0.0,5.3,0.0,2.1,0.1,0.0,5.2,0.0,1.0,4.5,1.7,0.3,0.0,0.0,0.0,0.0,0.3,1.4,7.4,10.5,0.4,0.0
2024-01-20,0.0,0.0,0.1,0.0,18.5,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,1.1,0.0,0.0,1.0,0.0,8.2,0.0,0.5,0.0,0.0,0.0,0.0,0.2,2.7,0.0,0.1,1.6,0.0,0.0
2024-01-21,0.0,0.0,7.3,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,4.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,1.4,12.2,0.0,0.0,0.0,0.0,0.0,1.0,6.2,0.9,0.0,13.0,0.2,0.0,0.0
2024-01-22,0.0,0.0,2.8,28.6,17.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,6.0,0.6,0.0,0.6,0.0,1.3,0.0,0.0,1.3,0.4,0.0,0.1,11.5,0.0,0.0,13.2,0.0,0.0,0.0,0.1,0.0,0.2,0.0,10.5,11.6,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,24.3,0.0,0.0,0.0
2024-01-23,1.2,0.0,55.1,37.3,2.8,0.2,2.0,0.0,0.4,1.2,0.0,0.6,13.2,16.0,1.7,5.4,1.1,4.0,0.0,0.0,1.7,8.5,0.0,5.0,9.6,0.0,0.0,1.3,0.0,0.0,1.0,3.6,0.2,0.0,5.9,6.6,5.5,0.0,2.2,1.7,0.0,1.3,8.1,0.2,0.2,0.0,1.9,0.0,0.0,0.0
2024-01-24,9.8,0.0,2.3,5.6,5.1,0.0,7.9,0.4,0.3,0.1,0.0,0.0,12.9,9.7,0.4,0.8,21.1,44.0,2.3,0.2,6.6,6.7,0.0,71.7,9.7,0.0,0.0,0.3,9.1,3.9,1.0,11.7,1.5,0.0,14.4,0.6,15.0,9.6,7.9,3.4,0.0,30.0,5.1,0.1,13.9,0.0,8.0,9.1,0.0,0.0
2024-01-25,46.4,0.0,8.6,10.0,0.6,0.0,8.3,7.8,0.0,2.7,7.3,5.8,13.8,7.7,10.9,4.6,9.3,31.5,7.9,7.7,10.8,0.3,0.0,31.5,12.4,0.0,0.0,1.0,4.3,5.1,0.0,10.2,25.8,0.0,7.9,0.0,4.0,7.3,7.8,2.2,0.0,39.4,4.7,1.8,5.7,4.8,13.1,10.7,4.5,0.0
2024-01-26,0.4,0.0,0.2,0.0,0.0,4.4,7.6,5.5,0.5,0.3,0.6,0.0,1.9,3.8,6.6,0.0,0.4,8.7,4.6,2.6,14.3,18.8,0.0,1.0,0.0,0.0,0.0,0.0,21.4,3.4,1.7,6.4,0.8,0.0,7.4,13.0,25.6,5.9,10.6,4.5,0.0,1.8,1.7,0.0,19.1,0.1,4.3,1.1,3.4,0.2
2024-01-27,8.3,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,14.6,1.2,0.2,3.3,9.1,0.0,0.0,9.0,26.7,0.0,0.3,0.2,2.2,0.0,25.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,2.2,9.6,21.9,0.2,0.0,14.5,0.0,27.9,0.0,0.0,0.0,7.5,41.6,4.0,0.0,0.0
2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,19.8,20.8,2.0,0.7,1.3,0.5,2.5,5.9,0.0,0.0,8.6,0.0,0.6,27.7,14.0,1.9,0.0,0.0,0.0,0.1,0.0,0.0,5.7,20.5,0.0,21.1,7.5,0.0,19.9,0.0,6.9,18.8,24.2,0.6,0.0,1.5,0.0,0.0,3.1,21.9,10.7,20.6,0.2,0.0
2024-01-29,0.0,5.3,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.4,0.0,4.2,0.0,3.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.9,1.2,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,1.6,0.0,0.3,0.0,0.0,0.0,1.3,0.4,0.2,3.6,0.1,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,1.9,2.9,0.0,0.0,1.4,0.0,0.0,0.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,4.2,0.2,0.1,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.4,0.0,0.0,0.0,7.3,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.1,0.0,0.0
2024-02-01,0.0,0.0,2.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,1.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.2,0.4,1.8,0.0,1.4,0.0,0.0,0.0
2024-02-02,0.0,0.0,52.5,0.0,9.3,2.5,0.5,3.8,0.0,0.0,1.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,9.3,3.6,2.8,0.0,0.0,0.0,0.0,4.9,1.2,0.1,0.0,0.0,0.0,4.6,12.0,1.7,0.0,5.1,0.2,0.0,0.0
2024-02-03,0.0,0.4,2.7,10.4,0.0,26.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.6,0.0,22.6,0.0,0.0,0.0,0.0,0.0,7.4,0.0,1.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.2,0.0,0.0,0.0,0.3,0.0,8.7,1.8,0.0,0.0,0.3,0.0,0.0,7.9
2024-02-04,49.0,4.8,0.0,26.7,8.1,0.0,0.0,0.0,15.0,29.3,0.0,1.5,0.0,0.0,0.0,12.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,24.3,4.6,4.8,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
2024-02-05,3.9,4.6,0.0,0.1,5.0,0.0,0.0,0.0,9.7,1.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,1.5,0.0,0.1,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,5.3,0.0,0.0,0.0,8.4,0.0,0.0,2.2,0.0,0.0,0.0
2024-02-06,0.0,0.7,9.4,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,18.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,5.8,0.0,0.0,0.2
2024-02-07,0.0,2.1,38.9,0.0,9.8,0.4,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,9.9,0.1,0.2,0.0,0.0,1.5,0.0,0.0,0.9,0.0,0.0,1.7,0.0,0.0,0.0,0.2,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.8
2024-02-08,0.0,9.1,22.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.1,0.2,0.5,0.0,3.2,0.0,0.0,0.0,0.1,13.3,0.4,0.7,0.5,0.3,6.8,0.0,0.0,0.2,0.0,0.0,1.4,0.0,0.2,3.0,0.0,0.0,0.0,3.0,0.0,0.6,4.4,0.0,0.0,1.0,0.0,0.9,2.8
2024-02-09,0.0,36.9,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.0,0.0,0.3,0.9,0.0,0.0,0.3,0.1,0.6,0.7,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.3,0.6,0.6,0.9,0.0,5.3,0.0,0.0,0.0,0.0,23.3,0.3,3.0,0.0,0.0,7.0,1.0,0.0,0.0
2024-02-10,3.0,31.8,9.9,7.9,0.0,2.0,0.2,0.1,0.0,0.0,0.8,0.0,0.0,2.2,0.0,0.0,10.1,11.8,0.2,0.7,1.4,0.0,0.0,5.4,0.0,0.0,0.0,0.0,1.2,0.0,5.8,4.1,1.3,0.0,1.3,0.0,0.0,0.0,0.3,0.0,0.0,29.2,6.1,0.0,1.0,3.4,0.0,11.5,0.0,0.5
2024-02-11,10.4,1.7,0.0,3.6,0.0,0.2,0.0,0.5,0.1,12.3,0.2,0.4,0.0,0.0,0.0,0.7,10.4,26.4,0.0,6.3,0.0,0.0,0.0,76.9,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,6.9,0.0,0.0,13.2,2.4,0.0,0.0,3.1,0.0,11.3,11.3,0.0,0.0,12.7,7.1,10.6,0.0,0.0
2024-02-12,37.7,18.9,0.0,4.3,0.0,0.0,0.0,1.2,0.5,40.9,0.0,0.1,0.0,0.0,0.0,0.0,24.7,0.7,0.0,2.0,0.0,0.0,0.0,4.9,0.0,2.2,0.0,0.0,0.0,0.8,0.0,0.0,10.6,0.0,0.0,9.4,2.7,0.1,0.0,40.4,0.0,24.9,0.0,0.0,0.0,1.4,13.7,13.0,0.0,0.0
2024-02-13,0.0,45.5,0.0,0.0,0.0,0.0,18.6,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,26.4,10.9,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.4,24.2,0.0,1.1,1.6,1.5,0.0,0.0,0.0,19.4,21.6,0.5,1.5,4.3,0.0,0.0,0.2,24.9,0.0,23.9,0.0,0.0
2024-02-14,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,7.3,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,9.9,0.0,0.0,0.0,3.4,0.0,0.6,0.0,1.0,0.1
2024-02-15,0.0,0.0,0.0,0.0,4.1,0.0,1.6,0.0,0.0,0.0,0.9,6.2,0.5,0.1,5.6,0.0,0.0,0.0,0.0,0.0,0.8,8.2,0.0,0.0,0.3,3.5,0.0,0.6,1.8,0.0,0.0,0.4,0.0,0.0,0.8,0.0,21.8,0.2,0.3,0.0,1.1,0.0,0.0,3.6,3.1,0.0,7.5,0.2,3.1,2.4
2024-02-16,0.0,0.0,0.0,2.9,0.0,0.3,0.2,0.0,0.1,0.0,0.2,6.8,6.7,6.8,2.9,1.0,13.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.8,0.4,1.3,0.0,0.6,0.0,0.0,0.6,0.0,0.0,7.0,0.0,13.3,1.2,0.0,0.0,0.0,5.9,0.0,1.2,2.6,0.0,0.0,6.2,0.0,2.3
